username,role,employment_type,day,risk_score,risk_band,top_driver,recommended_action,failures,out_of_hours,priv_no_mfa,foreign,bytes_out,iso_score,gt,comp_failures,comp_out_of_hours,comp_external_foreign,comp_priv_no_mfa,comp_anomaly,comp_egress
cont003,control_room_operator,employee,2019-04-01,47.7,low,egress,No action; keep in the baseline,0,5,0.0,0,12176096,0.37671689790163515,,43.2,82.0,49.2,48.1,15.4,69.6
it066,it_service_desk,employee,2019-04-13,47.7,low,anomaly,No action; keep in the baseline,0,1,0.0,0,3360782,0.43562793359408697,,43.2,50.8,49.2,48.1,64.4,25.6
cont078,contractor_surveyor,contractor,2019-04-18,47.7,low,external_foreign,No action; keep in the baseline,0,4,0.0,0,10200960,0.38414426920939904,,43.2,75.0,49.2,48.1,24.8,62.2
cont019,control_room_operator,employee,2019-04-21,47.7,low,external_foreign,No action; keep in the baseline,0,4,0.0,0,5223109,0.4058135766107844,,43.2,75.0,49.2,48.1,44.2,36.5
it063,it_service_desk,employee,2019-04-23,47.7,low,egress,No action; keep in the baseline,0,0,0.0,0,12958065,0.40332772204649203,,43.2,23.9,49.2,48.1,42.4,72.6
supe106,supervisor,employee,2019-04-12,47.7,low,anomaly,No action; keep in the baseline,0,0,0.0,0,5702737,0.4404453136487429,,43.2,23.9,49.2,48.1,67.2,39.7
cont086,contractor_surveyor,contractor,2019-04-03,47.6,low,egress,No action; keep in the baseline,0,1,0.0,0,12462470,0.3886934145083937,,43.2,50.8,49.2,48.1,30.1,70.4
main030,maintenance_engineer,employee,2019-04-18,47.6,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,10793859,0.4100380060575383,,43.2,23.9,49.2,48.1,48.1,64.4
main044,maintenance_engineer,employee,2019-04-07,47.6,low,egress,No action; keep in the baseline,0,0,0.0,0,16261914,0.394702520297789,,43.2,23.9,49.2,48.1,35.0,81.7
cont088,contractor_surveyor,contractor,2019-04-22,47.6,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,10927130,0.4097504371004987,,43.2,23.9,49.2,48.1,47.7,64.8
cont025,control_room_operator,employee,2019-04-27,47.6,low,external_foreign,No action; keep in the baseline,0,2,0.0,0,8345222,0.39986775164420085,,43.2,57.6,49.2,48.1,39.3,53.7
mine103,mine_planner,employee,2019-04-19,47.6,low,egress,No action; keep in the baseline,0,0,0.0,0,16597352,0.39394368930469964,,43.2,23.9,49.2,48.1,34.2,82.6
vend070,vendor_technician,vendor,2019-04-13,47.5,low,anomaly,No action; keep in the baseline,0,0,0.0,0,5191322,0.4436583905718189,,43.2,23.9,49.2,48.1,68.7,36.3
main046,maintenance_engineer,employee,2019-04-22,47.5,low,egress,No action; keep in the baseline,0,4,0.0,0,12625668,0.378126618715614,,43.2,75.0,49.2,48.1,16.8,71.1
supe104,supervisor,employee,2019-04-06,47.5,low,external_foreign,No action; keep in the baseline,0,2,0.0,0,9289868,0.39512192642476873,,43.2,57.6,49.2,48.1,35.4,57.8
mine094,mine_planner,employee,2019-04-10,47.5,low,egress,No action; keep in the baseline,0,0,0.0,0,19799945,0.3882532624180406,,43.2,23.9,49.2,48.1,29.5,88.6
it062,it_service_desk,employee,2019-04-07,47.5,low,egress,No action; keep in the baseline,0,0,0.0,0,12157373,0.40520772446486875,,43.2,23.9,49.2,48.1,43.8,69.4
supe109,supervisor,employee,2019-04-19,47.5,low,anomaly,No action; keep in the baseline,0,3,0.0,0,2921646,0.4242247346582049,,43.2,66.4,49.2,48.1,57.6,22.9
main030,maintenance_engineer,employee,2019-04-17,47.5,low,anomaly,No action; keep in the baseline,0,0,0.0,0,9211488,0.41583111865618105,,43.2,23.9,49.2,48.1,52.4,57.6
main037,maintenance_engineer,employee,2019-04-21,47.5,low,anomaly,No action; keep in the baseline,0,3,0.0,0,4479988,0.4140949599621674,,43.2,66.4,49.2,48.1,50.6,31.9
vend072,vendor_technician,vendor,2019-04-17,47.4,low,anomaly,No action; keep in the baseline,0,2,0.0,0,960610,0.4426495475310054,,43.2,57.6,49.2,48.1,68.2,13.6
cont085,contractor_surveyor,contractor,2019-04-29,47.4,low,egress,No action; keep in the baseline,0,0,0.0,0,13233122,0.4007223789372463,,43.2,23.9,49.2,48.1,40.1,73.6
supe113,supervisor,employee,2019-04-14,47.4,low,external_foreign,No action; keep in the baseline,0,4,0.0,0,7683830,0.39132393793000464,,43.2,75.0,49.2,48.1,32.2,50.0
ot055,ot_network_admin,employee,2019-04-24,47.4,low,external_foreign,No action; keep in the baseline,0,3,0.0,0,9265359,0.38972300074463156,,43.2,66.4,49.2,48.1,30.8,57.8
mine094,mine_planner,employee,2019-04-01,47.4,low,egress,No action; keep in the baseline,0,0,0.0,0,11259002,0.4073689473386655,,43.2,23.9,49.2,48.1,45.6,66.3
mine100,mine_planner,employee,2019-04-27,47.4,low,external_foreign,No action; keep in the baseline,0,2,0.0,0,10411749,0.3905398116689102,,43.2,57.6,49.2,48.1,31.6,62.9
it061,it_service_desk,employee,2019-04-09,47.4,low,anomaly,No action; keep in the baseline,0,0,0.0,0,8040045,0.4220347545612716,,43.2,23.9,49.2,48.1,56.3,52.0
main050,maintenance_engineer,employee,2019-04-15,47.4,low,external_foreign,No action; keep in the baseline,0,4,0.0,0,9240362,0.3845258325269845,,43.2,75.0,49.2,48.1,26.4,57.7
main049,maintenance_engineer,employee,2019-04-04,47.3,low,anomaly,No action; keep in the baseline,0,0,0.0,0,9357672,0.4154428962418446,,43.2,23.9,49.2,48.1,51.6,58.0
main050,maintenance_engineer,employee,2019-04-25,47.3,low,anomaly,No action; keep in the baseline,0,1,0.0,0,0,0.46585082991589755,,43.2,50.8,49.2,48.1,77.5,5.1
cont014,control_room_operator,employee,2019-04-27,47.3,low,anomaly,No action; keep in the baseline,0,1,0.0,0,0,0.46585082991589755,,43.2,50.8,49.2,48.1,77.5,5.1
cont022,control_room_operator,employee,2019-04-09,47.3,low,external_foreign,No action; keep in the baseline,0,6,0.0,0,9001490,0.3808705266204712,,43.2,87.3,49.2,48.1,20.8,56.3
ot055,ot_network_admin,employee,2019-04-26,47.3,low,anomaly,No action; keep in the baseline,0,1,0.0,0,5845655,0.414883184835106,,43.2,50.8,49.2,48.1,51.0,40.7
main042,maintenance_engineer,employee,2019-05-01,47.3,low,anomaly,No action; keep in the baseline,0,1,0.0,0,0,0.46585082991589755,,43.2,50.8,49.2,48.1,77.5,5.1
cont020,control_room_operator,employee,2019-05-01,47.3,low,anomaly,No action; keep in the baseline,0,1,0.0,0,0,0.46585082991589755,,43.2,50.8,49.2,48.1,77.5,5.1
ot058,ot_network_admin,employee,2019-05-01,47.3,low,anomaly,No action; keep in the baseline,0,1,0.0,0,0,0.46585082991589755,,43.2,50.8,49.2,48.1,77.5,5.1
cont014,control_room_operator,employee,2019-05-01,47.3,low,anomaly,No action; keep in the baseline,0,1,0.0,0,0,0.46585082991589755,,43.2,50.8,49.2,48.1,77.5,5.1
cont083,contractor_surveyor,contractor,2019-04-22,47.3,low,anomaly,No action; keep in the baseline,0,0,0.0,0,8766346,0.41812201788468456,,43.2,23.9,49.2,48.1,53.6,55.2
vend077,vendor_technician,vendor,2019-04-20,47.3,low,anomaly,No action; keep in the baseline,0,1,0.0,0,0,0.46585082991589755,,43.2,50.8,49.2,48.1,77.5,5.1
mine097,mine_planner,employee,2019-04-15,47.3,low,external_foreign,No action; keep in the baseline,0,6,0.0,0,5401334,0.3942801726721497,,43.2,87.3,49.2,48.1,34.7,37.8
it065,it_service_desk,employee,2019-04-22,47.2,low,egress,No action; keep in the baseline,0,0,0.0,0,13972490,0.3980376675272745,,43.2,23.9,49.2,48.1,37.3,76.1
mine092,mine_planner,employee,2019-04-09,47.2,low,external_foreign,No action; keep in the baseline,0,4,0.0,0,9693599,0.38350280480234483,,43.2,75.0,49.2,48.1,23.9,59.6
cont005,control_room_operator,employee,2019-04-05,47.2,low,egress,No action; keep in the baseline,0,3,0.0,0,12855933,0.3801501010375025,,43.2,66.4,49.2,48.1,19.1,72.1
mine102,mine_planner,employee,2019-04-15,47.2,low,external_foreign,No action; keep in the baseline,0,1,0.0,0,10459347,0.3932171852270551,,43.2,50.8,49.2,48.1,33.6,63.1
cont020,control_room_operator,employee,2019-04-25,47.2,low,external_foreign,No action; keep in the baseline,0,6,0.0,0,5696725,0.39215701608619025,,43.2,87.3,49.2,48.1,33.0,39.6
cont082,contractor_surveyor,contractor,2019-04-05,47.2,low,egress,No action; keep in the baseline,0,1,0.0,0,11988545,0.38816842410402946,,43.2,50.8,49.2,48.1,29.4,68.8
supe107,supervisor,employee,2019-04-23,47.1,low,external_foreign,No action; keep in the baseline,0,3,0.0,0,7158196,0.3979196014852238,,43.2,66.4,49.2,48.1,37.2,47.0
mine093,mine_planner,employee,2019-04-19,47.1,low,anomaly,No action; keep in the baseline,0,0,0.0,0,8643754,0.41664611047884786,,43.2,23.9,49.2,48.1,52.9,54.8
supe110,supervisor,employee,2019-04-15,47.1,low,egress,No action; keep in the baseline,0,0,0.0,0,11953504,0.40343642687914893,,43.2,23.9,49.2,48.1,42.6,68.7
mine090,mine_planner,employee,2019-04-09,47.1,low,egress,No action; keep in the baseline,0,0,0.0,0,16236730,0.3920055165020241,,43.2,23.9,49.2,48.1,32.6,81.6
ot056,ot_network_admin,employee,2019-04-29,47.1,low,external_foreign,No action; keep in the baseline,0,2,0.0,0,6086433,0.40674779931152233,,43.2,57.6,49.2,48.1,45.3,42.0
main032,maintenance_engineer,employee,2019-04-28,47.1,low,external_foreign,No action; keep in the baseline,0,5,0.0,0,7214443,0.38777659740936055,,43.2,82.0,49.2,48.1,29.1,47.4
ot054,ot_network_admin,employee,2019-04-29,47.1,low,egress,No action; keep in the baseline,0,0,0.0,0,13199015,0.3996209099683771,,43.2,23.9,49.2,48.1,38.8,73.4
mine102,mine_planner,employee,2019-04-18,47.1,low,egress,No action; keep in the baseline,0,0,0.0,0,15929589,0.3922520367075028,,43.2,23.9,49.2,48.1,33.1,81.2
cont002,control_room_operator,employee,2019-04-21,47.1,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,9865026,0.4105355693776508,,43.2,23.9,49.2,48.1,48.4,60.4
mine099,mine_planner,employee,2019-04-17,47.1,low,external_foreign,No action; keep in the baseline,0,1,0.0,0,9621237,0.3963350878349837,,43.2,50.8,49.2,48.1,36.1,59.2
cont020,control_room_operator,employee,2019-04-07,47.1,low,external_foreign,No action; keep in the baseline,0,4,0.0,0,10552729,0.38112852204156666,,43.2,75.0,49.2,48.1,21.0,63.4
main043,maintenance_engineer,employee,2019-04-28,47.0,low,external_foreign,No action; keep in the baseline,0,1,0.0,0,8294783,0.4005018049884397,,43.2,50.8,49.2,48.1,39.9,53.3
mine099,mine_planner,employee,2019-04-21,47.0,low,external_foreign,No action; keep in the baseline,0,4,0.0,0,9376225,0.3836872850865924,,43.2,75.0,49.2,48.1,24.1,58.1
cont079,contractor_surveyor,contractor,2019-04-20,47.0,low,egress,No action; keep in the baseline,0,0,0.0,0,17493985,0.3886318441138303,,43.2,23.9,49.2,48.1,29.9,84.5
cont078,contractor_surveyor,contractor,2019-04-29,47.0,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,10269984,0.40808459541820563,,43.2,23.9,49.2,48.1,46.3,62.5
cont015,control_room_operator,employee,2019-04-29,47.0,low,anomaly,No action; keep in the baseline,0,5,0.0,0,2374809,0.41266206462760535,,43.2,82.0,49.2,48.1,49.8,19.4
mine100,mine_planner,employee,2019-04-23,47.0,low,anomaly,No action; keep in the baseline,0,0,0.0,0,6316029,0.4307336478409887,,43.2,23.9,49.2,48.1,61.4,42.9
it063,it_service_desk,employee,2019-04-29,47.0,low,egress,No action; keep in the baseline,0,3,0.0,0,12683992,0.3795729228027148,,43.2,66.4,49.2,48.1,18.6,71.5
cont083,contractor_surveyor,contractor,2019-04-16,47.0,low,anomaly,No action; keep in the baseline,0,3,0.0,0,844342,0.4326154272643229,,43.2,66.4,49.2,48.1,62.4,13.3
mine090,mine_planner,employee,2019-04-26,47.0,low,egress,No action; keep in the baseline,0,0,0.0,0,14676792,0.3941336208654453,,43.2,23.9,49.2,48.1,34.5,78.2
vend073,vendor_technician,vendor,2019-04-03,46.9,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,9646383,0.4107555914985205,,43.2,23.9,49.2,48.1,48.6,59.3
supe104,supervisor,employee,2019-04-20,46.9,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,10758502,0.40601105327217707,,43.2,23.9,49.2,48.1,44.4,64.3
mine095,mine_planner,employee,2019-04-16,46.9,low,external_foreign,No action; keep in the baseline,0,4,0.0,0,3908749,0.407291102475433,,43.2,75.0,49.2,48.1,45.5,28.7
cont018,control_room_operator,employee,2019-04-14,46.9,low,egress,No action; keep in the baseline,0,0,0.0,0,16442332,0.3898236421004865,,43.2,23.9,49.2,48.1,31.0,82.3
cont026,control_room_operator,employee,2019-04-15,46.9,low,external_foreign,No action; keep in the baseline,0,2,0.0,0,6944201,0.40230376458175554,,43.2,57.6,49.2,48.1,41.4,45.8
mine093,mine_planner,employee,2019-04-10,46.9,low,anomaly,No action; keep in the baseline,0,0,0.0,0,4287285,0.4450924018412403,,43.2,23.9,49.2,48.1,69.3,31.1
cont012,control_room_operator,employee,2019-04-22,46.9,low,external_foreign,No action; keep in the baseline,0,4,0.0,0,7129854,0.39168080779681425,,43.2,75.0,49.2,48.1,32.4,46.8
main047,maintenance_engineer,employee,2019-04-17,46.9,low,egress,No action; keep in the baseline,0,0,0.0,0,12596088,0.4005133410801212,,43.2,23.9,49.2,48.1,39.9,70.8
main042,maintenance_engineer,employee,2019-04-30,46.9,low,anomaly,No action; keep in the baseline,0,4,0.0,0,2235768,0.4173673548081395,,43.2,75.0,49.2,48.1,53.3,18.7
cont085,contractor_surveyor,contractor,2019-04-02,46.8,low,egress,No action; keep in the baseline,0,0,0.0,0,11700794,0.4018313901361108,,43.2,23.9,49.2,48.1,41.2,68.0
vend070,vendor_technician,vendor,2019-04-30,46.8,low,anomaly,No action; keep in the baseline,0,2,0.0,0,0,0.4501670576507541,,43.2,57.6,49.2,48.1,71.9,5.1
main046,maintenance_engineer,employee,2019-04-29,46.8,low,egress,No action; keep in the baseline,0,0,0.0,0,16210300,0.3898236421004865,,43.2,23.9,49.2,48.1,31.0,81.6
main034,maintenance_engineer,employee,2019-04-15,46.7,low,external_foreign,No action; keep in the baseline,0,5,0.0,0,8594521,0.3817041801065062,,43.2,82.0,49.2,48.1,21.7,54.6
main043,maintenance_engineer,employee,2019-04-15,46.7,low,anomaly,No action; keep in the baseline,0,0,0.0,0,8991131,0.4125387614163153,,43.2,23.9,49.2,48.1,49.7,56.2
it064,it_service_desk,employee,2019-04-02,46.7,low,external_foreign,No action; keep in the baseline,0,3,0.0,0,9505434,0.38520641948222073,,43.2,66.4,49.2,48.1,26.9,58.5
main041,maintenance_engineer,employee,2019-04-22,46.7,low,egress,No action; keep in the baseline,0,0,0.0,0,17183551,0.38759446204329867,,43.2,23.9,49.2,48.1,28.9,83.7
cont083,contractor_surveyor,contractor,2019-04-18,46.7,low,anomaly,No action; keep in the baseline,0,0,0.0,0,8831746,0.4134820888107834,,43.2,23.9,49.2,48.1,50.1,55.6
main044,maintenance_engineer,employee,2019-04-08,46.7,low,external_foreign,No action; keep in the baseline,0,2,0.0,0,10792415,0.3848699639929161,,43.2,57.6,49.2,48.1,26.6,64.4
supe109,supervisor,employee,2019-04-27,46.6,low,anomaly,No action; keep in the baseline,0,0,0.0,0,8026529,0.41597247365477674,,43.2,23.9,49.2,48.1,52.6,51.9
cont010,control_room_operator,employee,2019-04-01,46.6,low,external_foreign,No action; keep in the baseline,0,7,0.0,0,4136319,0.39479656854711537,,43.2,91.1,49.2,48.1,35.1,30.3
main046,maintenance_engineer,employee,2019-04-16,46.6,low,external_foreign,No action; keep in the baseline,0,5,0.0,0,9611183,0.3789578121693762,,43.2,82.0,49.2,48.1,17.8,59.1
supe108,supervisor,employee,2019-04-26,46.6,low,anomaly,No action; keep in the baseline,0,3,0.0,0,2271294,0.42181173372046765,,43.2,66.4,49.2,48.1,56.2,18.9
main033,maintenance_engineer,employee,2019-04-02,46.6,low,anomaly,No action; keep in the baseline,0,0,0.0,0,3754636,0.4472155812791314,,43.2,23.9,49.2,48.1,70.5,27.9
cont078,contractor_surveyor,contractor,2019-04-16,46.6,low,egress,No action; keep in the baseline,0,0,0.0,0,13171585,0.3965362317080675,,43.2,23.9,49.2,48.1,36.2,73.4
mine101,mine_planner,employee,2019-04-18,46.6,low,external_foreign,No action; keep in the baseline,0,5,0.0,0,7663514,0.38427876482196655,,43.2,82.0,49.2,48.1,25.0,50.0
mine091,mine_planner,employee,2019-04-15,46.6,low,anomaly,No action; keep in the baseline,0,0,0.0,0,4740910,0.43900184255563335,,43.2,23.9,49.2,48.1,66.3,33.7
it067,it_service_desk,employee,2019-04-08,46.5,low,egress,No action; keep in the baseline,0,0,0.0,0,15338568,0.3899835974175242,,43.2,23.9,49.2,48.1,31.0,79.8
main047,maintenance_engineer,employee,2019-04-10,46.5,low,anomaly,No action; keep in the baseline,0,3,0.0,0,3308619,0.41437050601657366,,43.2,66.4,49.2,48.1,50.8,25.4
vend073,vendor_technician,vendor,2019-04-09,46.5,low,external_foreign,No action; keep in the baseline,0,1,0.0,0,7113575,0.40303134016598896,,43.2,50.8,49.2,48.1,42.2,46.7
ot058,ot_network_admin,employee,2019-04-17,46.5,low,anomaly,No action; keep in the baseline,0,3,0.0,0,2814176,0.4165118603952338,,43.2,66.4,49.2,48.1,52.8,22.3
vend071,vendor_technician,vendor,2019-04-17,46.5,low,external_foreign,No action; keep in the baseline,0,5,0.0,0,7712526,0.3836518584500443,,43.2,82.0,49.2,48.1,24.0,50.3
main038,maintenance_engineer,employee,2019-04-11,46.5,low,anomaly,No action; keep in the baseline,0,0,0.0,0,7016551,0.4211477195372393,,43.2,23.9,49.2,48.1,55.9,46.2
cont022,control_room_operator,employee,2019-04-21,46.5,low,external_foreign,No action; keep in the baseline,0,5,0.0,0,4177257,0.3994963804446025,,43.2,82.0,49.2,48.1,38.7,30.5
vend070,vendor_technician,vendor,2019-04-19,46.5,low,anomaly,No action; keep in the baseline,0,0,0.0,0,4863232,0.43759638408971135,,43.2,23.9,49.2,48.1,65.1,34.3
main035,maintenance_engineer,employee,2019-04-16,46.4,low,egress,No action; keep in the baseline,0,0,0.0,0,13932857,0.39227834260970473,,43.2,23.9,49.2,48.1,33.2,75.9
it063,it_service_desk,employee,2019-04-05,46.4,low,external_foreign,No action; keep in the baseline,0,3,0.0,0,7861524,0.3896725226933981,,43.2,66.4,49.2,48.1,30.7,51.1
supe106,supervisor,employee,2019-04-08,46.4,low,external_foreign,No action; keep in the baseline,0,5,0.0,0,6553496,0.3873960878243888,,43.2,82.0,49.2,48.1,28.5,44.0
mine097,mine_planner,employee,2019-04-08,46.4,low,external_foreign,No action; keep in the baseline,0,1,0.0,0,8059761,0.39840509941627444,,43.2,50.8,49.2,48.1,37.7,52.3
cont082,contractor_surveyor,contractor,2019-04-25,46.4,low,egress,No action; keep in the baseline,0,0,0.0,0,16468119,0.387198775235319,,43.2,23.9,49.2,48.1,28.4,82.3
vend069,vendor_technician,vendor,2019-04-04,46.4,low,anomaly,No action; keep in the baseline,0,0,0.0,0,8223069,0.41387997747367067,,43.2,23.9,49.2,48.1,50.4,52.9
cont004,control_room_operator,employee,2019-04-05,46.3,low,egress,No action; keep in the baseline,0,1,0.0,0,11237544,0.38494810012712394,,43.2,50.8,49.2,48.1,26.7,66.2
supe111,supervisor,employee,2019-04-23,46.3,low,external_foreign,No action; keep in the baseline,0,3,0.0,0,7219166,0.39229486700475863,,43.2,66.4,49.2,48.1,33.2,47.5
cont081,contractor_surveyor,contractor,2019-04-06,46.3,low,external_foreign,No action; keep in the baseline,0,5,0.0,0,6932577,0.38469858158104503,,43.2,82.0,49.2,48.1,26.5,45.8
mine094,mine_planner,employee,2019-04-18,46.3,low,egress,No action; keep in the baseline,0,0,0.0,0,11293438,0.4004773006330627,,43.2,23.9,49.2,48.1,39.9,66.4
cont011,control_room_operator,employee,2019-04-15,46.2,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,9869378,0.4052696531532434,,43.2,23.9,49.2,48.1,43.9,60.5
main049,maintenance_engineer,employee,2019-04-19,46.2,low,external_foreign,No action; keep in the baseline,0,3,0.0,0,5305904,0.40073441943970123,,43.2,66.4,49.2,48.1,40.1,37.1
supe112,supervisor,employee,2019-04-30,46.2,low,external_foreign,No action; keep in the baseline,0,3,0.0,0,6804717,0.3940102471849416,,43.2,66.4,49.2,48.1,34.3,45.3
supe111,supervisor,employee,2019-04-29,46.2,low,anomaly,No action; keep in the baseline,0,0,0.0,0,6784888,0.42011288125399865,,43.2,23.9,49.2,48.1,55.3,45.2
main043,maintenance_engineer,employee,2019-04-19,46.2,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,9098966,0.40862662356514834,,43.2,23.9,49.2,48.1,46.8,56.9
cont002,control_room_operator,employee,2019-04-29,46.2,low,anomaly,No action; keep in the baseline,0,0,0.0,0,3223886,0.4475338403197205,,43.2,23.9,49.2,48.1,70.7,24.9
ot056,ot_network_admin,employee,2019-04-21,46.2,low,external_foreign,No action; keep in the baseline,0,3,0.0,0,4273170,0.4063582222331447,,43.2,66.4,49.2,48.1,44.7,31.0
supe111,supervisor,employee,2019-04-24,46.2,low,external_foreign,No action; keep in the baseline,0,3,0.0,0,5828350,0.3982300641072143,,43.2,66.4,49.2,48.1,37.5,40.5
main033,maintenance_engineer,employee,2019-04-16,46.2,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,8921140,0.4092447203231461,,43.2,23.9,49.2,48.1,47.4,55.9
